"Datum";"Produktion";"El kWh";"Utomhustemperatur";"kWh - 2023-01-01  - 2023-12-31";"T(°C) - 2023-01-01  - 2023-12-31"
"2024-01-15 23:00";"0,000";"21,33";"-10,8";"14,000";"5,6"
"2024-01-16 00:00";"0,000";"17,7";"-11,3";"13,96";"5,4"
"2024-01-16 01:00";"0,000";"18,68";"-11,6";"13,61";"4,8"
"2024-01-16 02:00";"0,000";"15,97";"-11,7";"14,1";"4,8"
"2024-01-16 03:00";"0,000";"15,68";"-11,6";"13,63";"4,5"
"2024-01-16 04:00";"0,000";"15,82";"-11,2";"14,28";"4,2"
"2024-01-16 05:00";"0,000";"15,19";"-11,8";"13,78";"3,8"
"2024-01-16 06:00";"0,000";"19,04";"-12,5";"13,89";"3,7"
"2024-01-16 07:00";"0,000";"19,23";"-12,1";"16,96";"3,5"
"2024-01-16 08:00";"0,000";"17,05";"-12,1";"13,03";"3,1"
"2024-01-16 09:00";"0,000";"17,1";"-10,3";"18,63";"3,9"
"2024-01-16 10:00";"0,000";"16,47";"-8,2";"11,69";"4,7"
"2024-01-16 11:00";"0,000";"13,86";"-6,9";"9,42";"4,8"
"2024-01-16 12:00";"0,000";"23,04";"-6,6";"8,47";"4,8"
"2024-01-16 13:00";"0,000";"17,04";"-5,9";"5,76";"4,9"
"2024-01-16 14:00";"0,000";"14,97";"-5,7";"7,81";"4,9"
"2024-01-16 15:00";"0,000";"18,12";"-6,000";"12,92";"4,5"
"2024-01-16 16:00";"0,000";"19,85";"-6,3";"14,15";"3,3"
"2024-01-16 17:00";"0,000";"28,48";"-6,4";"10,95";"3,5"
"2024-01-16 18:00";"0,000";"37,55";"-5,7";"7,78";"3,8"
"2024-01-16 19:00";"0,000";"28,69";"-4,000";"18,1";"4,1"
"2024-01-16 20:00";"0,000";"36,81";"-2,2";"15,96";"4,5"
"2024-01-16 21:00";"0,000";"35,89";"-1,9";"18,3";"4,7"
"2024-01-16 22:00";"0,000";"28,04";"-1,2";"15,58";"4,6"
"2024-01-16 23:00";"0,000";"23,07";"-1,2";"14,59";"4,4"
"2024-01-17 00:00";"0,000";"22,03";"-0,6";"13,53";"4,000"
"2024-01-17 01:00";"0,000";"19,41";"0,2";"7,98";"4,000"
"2024-01-17 02:00";"0,000";"17,14";"0,2";"7,25";"4,2"
"2024-01-17 03:00";"0,000";"17,63";"0,000";"6,63";"3,9"
"2024-01-17 04:00";"0,000";"17,07";"0,1";"7,34";"3,8"
"2024-01-17 05:00";"0,000";"17,35";"-0,2";"6,98";"3,8"
"2024-01-17 06:00";"0,000";"12,38";"-0,4";"6,97";"3,4"
"2024-01-17 07:00";"0,000";"15,35";"-1,1";"11,36";"2,7"
"2024-01-17 08:00";"0,000";"16,01";"-1,7";"8,79";"2,5"
"2024-01-17 09:00";"0,000";"21,45";"-2,2";"11,83";"2,000"
"2024-01-17 10:00";"0,000";"27,01";"-2,7";"13,56";"1,9"
"2024-01-17 11:00";"0,000";"17,07";"-3,000";"13,73";"2,4"
"2024-01-17 12:00";"0,000";"17,36";"-3,1";"15,4";"3,000"
"2024-01-17 13:00";"0,000";"14,83";"-1,5";"17,34";"3,2"
"2024-01-17 14:00";"0,000";"13,2";"-0,6";"17,55";"2,6"
"2024-01-17 15:00";"0,000";"14,1";"-0,7";"16,08";"2,2"
"2024-01-17 16:00";"0,000";"15,04";"-0,7";"20,13";"2,4"
"2024-01-17 17:00";"0,000";"27,45";"-0,7";"14,08";"3,1"
"2024-01-17 18:00";"0,000";"25,37";"-0,8";"21,04";"2,9"
"2024-01-17 19:00";"0,000";"25,76";"-0,8";"26,08";"2,4"
"2024-01-17 20:00";"0,000";"15,12";"-0,7";"16,83";"2,6"
"2024-01-17 21:00";"0,000";"13,77";"-0,9";"19,26";"2,5"
"2024-01-17 22:00";"0,000";"21,31";"-1,4";"16,35";"2,4"
"2024-01-17 23:00";"0,000";"13,84";"-2,000";"26,08";"2,3"
"2024-01-18 00:00";"0,000";"13,45";"-2,5";"15,72";"2,3"
"2024-01-18 01:00";"0,000";"12,42";"-3,5";"11,33";"2,3"
"2024-01-18 02:00";"0,000";"9,49";"-4,7";"11,59";"2,4"
"2024-01-18 03:00";"0,000";"10,23";"-4,4";"11,61";"2,6"
"2024-01-18 04:00";"0,000";"9,94";"-3,9";"11,53";"2,6"
"2024-01-18 05:00";"0,000";"10,72";"-4,3";"11,14";"2,3"
"2024-01-18 06:00";"0,000";"11,07";"-4,3";"11,79";"2,1"
"2024-01-18 07:00";"0,000";"12,59";"-2,7";"17,17";"1,7"
"2024-01-18 08:00";"0,000";"13,47";"-1,8";"25,03";"1,1"
"2024-01-18 09:00";"0,000";"13,29";"-1,4";"22,44";"1,000"
"2024-01-18 10:00";"0,000";"23,63";"-1,3";"19,07";"1,8"
"2024-01-18 11:00";"0,000";"18,66";"-1,2";"8,59";"2,1"
"2024-01-18 12:00";"0,000";"10,95";"-1,1";"9,1";"2,5"
"2024-01-18 13:00";"0,000";"12,36";"-1,2";"12,31";"2,5"
"2024-01-18 14:00";"0,000";"20,05";"-1,7";"8,78";"2,4"
"2024-01-18 15:00";"0,000";"13,02";"-2,000";"9,47";"1,9"
"2024-01-18 16:00";"0,000";"20,39";"-3,000";"9,21";"2,000"
"2024-01-18 17:00";"0,000";"21,56";"-2,1";"8,9";"1,7"
"2024-01-18 18:00";"0,000";"21,01";"-2,3";"23,31";"0,5"
"2024-01-18 19:00";"0,000";"27,73";"-1,2";"18,78";"-0,4"
"2024-01-18 20:00";"0,000";"22,45";"-1,5";"18,48";"-0,7"
"2024-01-18 21:00";"0,000";"19,71";"-1,6";"19,1";"-0,8"
"2024-01-18 22:00";"0,000";"15,62";"-1,2";"15,67";"-1,3"
"2024-01-18 23:00";"0,000";"17,14";"-1,000";"17,25";"-1,3"
"2024-01-19 00:00";"0,000";"16,86";"-0,7";"15,46";"-1,2"
"2024-01-19 01:00";"0,000";"16,31";"-0,5";"12,66";"-1,000"
"2024-01-19 02:00";"0,000";"16,25";"-0,2";"12,06";"-1,000"
"2024-01-19 03:00";"0,000";"14,19";"0,4";"12,44";"-1,000"
"2024-01-19 04:00";"0,000";"12,18";"0,3";"11,99";"-1,000"
"2024-01-19 05:00";"0,000";"9,33";"-0,8";"12,43";"-0,5"
"2024-01-19 06:00";"0,000";"10,07";"-0,7";"11,71";"-0,3"
"2024-01-19 07:00";"0,000";"11,42";"-0,7";"14,34";"-0,6"
"2024-01-19 08:00";"0,000";"10,13";"-0,8";"12,87";"0,1"
"2024-01-19 09:00";"0,000";"10,08";"-0,6";"13,32";"0,5"
"2024-01-19 10:00";"0,000";"12,05";"-0,2";"15,72";"0,8"
"2024-01-19 11:00";"0,000";"12,78";"0,1";"23,79";"0,9"
"2024-01-19 12:00";"0,000";"10,27";"0,5";"17,87";"1,1"
"2024-01-19 13:00";"0,000";"13,34";"0,7";"18,89";"1,6"
"2024-01-19 14:00";"0,000";"12,16";"0,9";"13,02";"1,7"
"2024-01-19 15:00";"0,000";"15,21";"0,8";"16,96";"1,7"
"2024-01-19 16:00";"0,000";"18,86";"0,9";"17,69";"2,4"
"2024-01-19 17:00";"0,000";"34,72";"0,8";"14,78";"2,9"
"2024-01-19 18:00";"0,000";"26,54";"0,000";"26,71";"3,000"
"2024-01-19 19:00";"0,000";"33,36";"0,1";"18,24";"2,6"
"2024-01-19 20:00";"0,000";"24,89";"-0,3";"14,98";"2,3"
"2024-01-19 21:00";"0,000";"14,54";"-0,2";"17,6";"2,4"
"2024-01-19 22:00";"0,000";"15,01";"-0,2";"24,26";"1,9"
"2024-01-19 23:00";"0,000";"9,35";"-0,8";"28,49";"1,6"
"2024-01-20 00:00";"0,000";"9,17";"-0,5";"24,79";"1,6"
"2024-01-20 01:00";"0,000";"8,97";"2,3";"22,35";"1,1"
"2024-01-20 02:00";"0,000";"8,89";"3,3";"19,24";"-0,2"
"2024-01-20 03:00";"0,000";"8,78";"3,1";"18,55";"-1,000"
"2024-01-20 04:00";"0,000";"9,22";"3,2";"18,04";"-0,7"
"2024-01-20 05:00";"0,000";"8,69";"3,3";"18,69";"-0,2"
"2024-01-20 06:00";"0,000";"9,22";"3,2";"18,35";"0,6"
"2024-01-20 07:00";"0,000";"11,69";"2,8";"21,33";"0,3"
"2024-01-20 08:00";"0,000";"8,25";"2,6";"16,46";"0,000"
"2024-01-20 09:00";"0,000";"8,84";"2,000";"17,93";"-0,3"
"2024-01-20 10:00";"0,000";"7,14";"1,6";"18,97";"-0,2"
"2024-01-20 11:00";"0,000";"10,38";"1,4";"10,47";"0,6"
"2024-01-20 12:00";"0,000";"8,53";"1,1";"8,06";"1,1"
"2024-01-20 13:00";"0,000";"7,91";"0,9";"10,29";"1,5"
"2024-01-20 14:00";"0,000";"9,93";"0,7";"8,84";"1,5"
"2024-01-20 15:00";"0,000";"21,5";"0,6";"10,54";"2,1"
"2024-01-20 16:00";"0,000";"15,69";"0,3";"22,22";"0,9"
"2024-01-20 17:00";"0,000";"33,81";"0,1";"13,56";"-0,3"
"2024-01-20 18:00";"0,000";"23,97";"-0,1";"14,03";"-1,6"
"2024-01-20 19:00";"0,000";"23,38";"-0,2";"18,64";"-2,5"
"2024-01-20 20:00";"0,000";"9,93";"0,000";"16,92";"-2,7"
"2024-01-20 21:00";"0,000";"9,06";"1,000";"16,000";"-3,5"
"2024-01-20 22:00";"0,000";"11,15";"1,6";"13,9";"-4,000"
"2024-01-20 23:00";"0,000";"12,55";"1,9";"11,94";"-4,1"
"2024-01-21 00:00";"0,000";"15,15";"1,7";"11,65";"-3,5"
"2024-01-21 01:00";"0,000";"15,75";"1,6";"10,46";"-3,9"
"2024-01-21 02:00";"0,000";"16,23";"1,2";"8,36";"-4,4"
"2024-01-21 03:00";"0,000";"15,74";"0,7";"7,97";"-4,6"
"2024-01-21 04:00";"0,000";"16,51";"0,6";"8,65";"-4,000"
"2024-01-21 05:00";"0,000";"16,02";"1,000";"8,12";"-3,1"
"2024-01-21 06:00";"0,000";"15,99";"1,4";"8,78";"-3,000"
"2024-01-21 07:00";"0,000";"16,94";"1,4";"8,05";"-2,9"
"2024-01-21 08:00";"0,000";"16,7";"1,4";"9,32";"-3,000"
"2024-01-21 09:00";"0,000";"11,77";"1,9";"10,36";"-2,9"
"2024-01-21 10:00";"0,000";"9,77";"2,7";"10,53";"-2,6"
"2024-01-21 11:00";"0,000";"7,09";"2,8";"7,84";"-2,5"
"2024-01-21 12:00";"0,000";"12,39";"3,000";"2,11";"-2,5"
"2024-01-21 13:00";"0,000";"21,8";"3,000";"7,88";"-2,5"
"2024-01-21 14:00";"0,000";"29,9";"2,9";"5,74";"-0,3"
"2024-01-21 15:00";"0,000";"24,33";"1,9";"6,49";"-0,1"
"2024-01-21 16:00";"0,000";"24,33";"1,8";"9,54";"-0,9"
"2024-01-21 17:00";"0,000";"39,58";"1,7";"7,9";"-1,3"
"2024-01-21 18:00";"0,000";"41,18";"2,000";"8,08";"-1,2"
"2024-01-21 19:00";"0,000";"35,03";"2,9";"10,41";"-1,2"
"2024-01-21 20:00";"0,000";"24,31";"3,2";"10,3";"-1,000"
"2024-01-21 21:00";"0,000";"19,38";"3,000";"8,72";"-0,9"
"2024-01-21 22:00";"0,000";"8,94";"3,000";"10,41";"-1,1"
"2024-01-21 23:00";"0,000";"8,72";"3,000";"8,78";"-1,4"
"2024-01-22 00:00";"0,000";"8,54";"2,8";"10,3";"-1,2"
"2024-01-22 01:00";"0,000";"8,74";"3,1";"11,91";"-1,4"
"2024-01-22 02:00";"0,000";"8,74";"3,2";"12,63";"-2,1"
"2024-01-22 03:00";"0,000";"8,36";"3,000";"12,2";"-2,5"
"2024-01-22 04:00";"0,000";"8,89";"3,5";"12,5";"-2,8"
"2024-01-22 05:00";"0,000";"8,29";"3,8";"12,37";"-2,8"
"2024-01-22 06:00";"0,000";"9,73";"4,1";"12,09";"-1,8"
"2024-01-22 07:00";"0,000";"12,29";"4,4";"12,09";"-1,4"
"2024-01-22 08:00";"0,000";"11,64";"4,6";"13,87";"-1,000"
"2024-01-22 09:00";"0,000";"11,32";"4,9";"13,29";"-0,4"
"2024-01-22 10:00";"0,000";"14,36";"5,6";"15,32";"0,2"
"2024-01-22 11:00";"0,000";"14,59";"6,2";"11,02";"0,6"
"2024-01-22 12:00";"0,000";"14,06";"7,000";"8,88";"0,9"
"2024-01-22 13:00";"0,000";"22,77";"7,000";"8,36";"1,000"
"2024-01-22 14:00";"0,000";"16,07";"6,7";"8,47";"1,2"
"2024-01-22 15:00";"0,000";"15,47";"6,5";"24,67";"1,000"
"2024-01-22 16:00";"0,000";"15,6";"6,2";"21,05";"0,8"
"2024-01-22 17:00";"0,000";"11,57";"5,8";"29,39";"0,7"
"2024-01-22 18:00";"0,000";"14,19";"5,5";"29,57";"0,7"
"2024-01-22 19:00";"0,000";"14,85";"5,000";"36,12";"0,5"
"2024-01-22 20:00";"0,000";"18,34";"4,9";"30,99";"0,3"
"2024-01-22 21:00";"0,000";"22,84";"4,7";"21,32";"0,3"
"2024-01-22 22:00";"0,000";"20,39";"4,8";"15,49";"0,3"
"2024-01-22 23:00";"0,000";"16,26";"4,7";"15,75";"0,5"
"2024-01-23 00:00";"0,000";"14,84";"4,4";"15,14";"0,6"
"2024-01-23 01:00";"0,000";"14,64";"4,4";"15,32";"0,5"
"2024-01-23 02:00";"0,000";"15,42";"4,2";"15,69";"0,7"
"2024-01-23 03:00";"0,000";"14,52";"4,3";"13,44";"0,6"
"2024-01-23 04:00";"0,000";"12,05";"4,2";"12,06";"0,6"
"2024-01-23 05:00";"0,000";"11,27";"3,8";"11,41";"0,7"
"2024-01-23 06:00";"0,000";"12,68";"3,8";"12,29";"0,6"
"2024-01-23 07:00";"0,000";"13,9";"3,9";"14,84";"0,3"
"2024-01-23 08:00";"0,000";"14,79";"4,000";"14,73";"0,5"
"2024-01-23 09:00";"0,000";"13,45";"4,2";"17,55";"0,9"
"2024-01-23 10:00";"0,000";"17,55";"4,8";"16,61";"1,000"
"2024-01-23 11:00";"0,71";"5,51";"5,7";"6,42";"1,6"
"2024-01-23 12:00";"1,77";"2,76";"6,1";"18,57";"2,1"
"2024-01-23 13:00";"0,000";"10,1";"6,000";"10,9";"1,7"
"2024-01-23 14:00";"0,000";"12,7";"6,1";"10,16";"2,000"
"2024-01-23 15:00";"0,000";"32,02";"5,7";"14,35";"2,1"
"2024-01-23 16:00";"0,000";"27,66";"5,2";"12,77";"2,000"
"2024-01-23 17:00";"0,000";"21,91";"4,6";"12,58";"1,7"
"2024-01-23 18:00";"0,000";"23,03";"4,1";"9,07";"1,4"
"2024-01-23 19:00";"0,000";"20,88";"3,9";"9,67";"1,3"
"2024-01-23 20:00";"0,000";"23,64";"4,000";"14,24";"1,5"
"2024-01-23 21:00";"0,000";"19,22";"4,1";"19,93";"1,3"
"2024-01-23 22:00";"0,000";"19,79";"4,1";"14,99";"1,3"
"2024-01-23 23:00";"0,000";"18,74";"4,1";"14,74";"1,2"
"2024-01-24 00:00";"0,000";"17,74";"3,9";"13,49";"1,1"
"2024-01-24 01:00";"0,000";"18,25";"3,7";"11,52";"1,1"
"2024-01-24 02:00";"0,000";"13,06";"3,5";"11,9";"1,3"
"2024-01-24 03:00";"0,000";"11,26";"4,000";"11,88";"1,1"
"2024-01-24 04:00";"0,000";"10,48";"4,8";"11,52";"1,1"
"2024-01-24 05:00";"0,000";"10,93";"5,2";"11,86";"1,1"
"2024-01-24 06:00";"0,000";"12,23";"5,8";"11,82";"0,9"
"2024-01-24 07:00";"0,000";"11,96";"5,9";"15,13";"0,6"
"2024-01-24 08:00";"0,000";"17,4";"6,7";"11,82";"0,4"
"2024-01-24 09:00";"0,000";"25,5";"7,000";"9,5";"0,6"
"2024-01-24 10:00";"0,000";"20,07";"6,8";"8,57";"1,1"
"2024-01-24 11:00";"0,000";"15,98";"6,6";"5,79";"1,3"
"2024-01-24 12:00";"0,000";"11,94";"6,8";"6,89";"1,5"
"2024-01-24 13:00";"0,000";"7,66";"6,4";"11,74";"1,4"
"2024-01-24 14:00";"0,000";"7,92";"6,7";"13,3";"1,5"
"2024-01-24 15:00";"0,000";"11,02";"7,1";"13,95";"1,5"
"2024-01-24 16:00";"0,000";"18,44";"6,8";"14,000";"1,3"
"2024-01-24 17:00";"0,000";"18,2";"6,2";"30,16";"0,9"
"2024-01-24 18:00";"0,000";"12,61";"6,7";"24,09";"0,9"
"2024-01-24 19:00";"0,000";"11,93";"6,7";"17,17";"0,5"
"2024-01-24 20:00";"0,000";"26,14";"6,4";"31,95";"0,3"
"2024-01-24 21:00";"0,000";"19,89";"6,6";"26,92";"0,4"
"2024-01-24 22:00";"0,000";"10,66";"6,6";"21,34";"0,1"
"2024-01-24 23:00";"0,000";"11,000";"6,6";"16,12";"-0,3"
"2024-01-25 00:00";"0,000";"10,73";"6,5";"13,55";"-0,2"
"2024-01-25 01:00";"0,000";"10,41";"6,3";"11,97";"-0,1"
"2024-01-25 02:00";"0,000";"10,77";"6,2";"12,05";"0,000"
"2024-01-25 03:00";"0,000";"10,42";"6,2";"12,12";"-0,1"
"2024-01-25 04:00";"0,000";"7,2";"5,7";"11,75";"-0,1"
"2024-01-25 05:00";"0,000";"7,72";"5,8";"12,14";"-0,2"
"2024-01-25 06:00";"0,000";"8,06";"5,4";"12,34";"-0,3"
"2024-01-25 07:00";"0,000";"10,25";"5,6";"14,42";"-0,4"
"2024-01-25 08:00";"0,000";"11,54";"5,6";"15,3";"-0,5"
"2024-01-25 09:00";"0,000";"10,5";"5,000";"16,95";"-0,5"
"2024-01-25 10:00";"0,46";"8,98";"4,3";"16,57";"-0,3"
"2024-01-25 11:00";"1,29";"4,24";"4,4";"12,74";"-0,2"
"2024-01-25 12:00";"3,74";"1,95";"4,8";"24,47";"0,000"
"2024-01-25 13:00";"5,17";"0,22";"4,7";"15,14";"-0,1"
"2024-01-25 14:00";"1,000";"1,78";"4,8";"12,51";"0,000"
"2024-01-25 15:00";"0,07";"6,72";"4,1";"15,58";"0,1"
"2024-01-25 16:00";"0,000";"14,92";"2,9";"12,77";"0,2"
"2024-01-25 17:00";"0,000";"11,92";"2,000";"26,89";"0,1"
"2024-01-25 18:00";"0,000";"10,56";"1,1";"23,98";"0,1"
"2024-01-25 19:00";"0,000";"16,16";"0,9";"19,06";"0,000"
"2024-01-25 20:00";"0,000";"11,99";"0,6";"16,68";"-0,3"
"2024-01-25 21:00";"0,000";"10,81";"0,000";"10,76";"-0,9"
"2024-01-25 22:00";"0,000";"12,73";"-0,1";"11,73";"-1,5"
"2024-01-25 23:00";"0,000";"11,56";"-0,1";"11,63";"-2,2"
"2024-01-26 00:00";"0,000";"15,29";"-0,2";"9,74";"-2,3"
"2024-01-26 01:00";"0,000";"12,57";"-0,2";"8,83";"-2,2"
"2024-01-26 02:00";"0,000";"11,72";"-0,3";"8,56";"-2,1"
"2024-01-26 03:00";"0,000";"11,61";"-0,3";"8,55";"-2,1"
"2024-01-26 04:00";"0,000";"11,67";"-0,4";"8,56";"-2,1"
"2024-01-26 05:00";"0,000";"11,26";"-0,4";"8,19";"-2,1"
"2024-01-26 06:00";"0,000";"12,03";"-0,5";"8,72";"-2,1"
"2024-01-26 07:00";"0,000";"13,66";"-0,8";"11,38";"-2,1"
"2024-01-26 08:00";"0,000";"9,81";"-0,5";"10,94";"-2,1"
"2024-01-26 09:00";"0,000";"19,84";"-0,1";"9,58";"-1,5"
"2024-01-26 10:00";"0,000";"13,11";"0,8";"15,28";"-0,8"
"2024-01-26 11:00";"0,000";"8,66";"2,2";"7,45";"-0,8"
"2024-01-26 12:00";"0,000";"15,23";"3,2";"12,21";"-0,8"
"2024-01-26 13:00";"0,000";"29,14";"3,9";"12,76";"-0,8"
"2024-01-26 14:00";"0,000";"22,6";"4,6";"8,7";"-0,2"
"2024-01-26 15:00";"0,000";"16,2";"5,4";"16,78";"0,7"
"2024-01-26 16:00";"0,000";"13,29";"5,8";"10,45";"0,7"
"2024-01-26 17:00";"0,000";"18,03";"5,4";"11,15";"3,4"
"2024-01-26 18:00";"0,000";"16,17";"5,2";"16,84";"4,1"
"2024-01-26 19:00";"0,000";"12,65";"5,4";"24,57";"3,2"
"2024-01-26 20:00";"0,000";"11,35";"5,4";"26,05";"3,1"
"2024-01-26 21:00";"0,000";"11,35";"5,3";"17,69";"3,6"
"2024-01-26 22:00";"0,000";"10,7";"5,2";"17,67";"3,2"
"2024-01-26 23:00";"0,000";"10,91";"5,1";"13,76";"2,1"
"2024-01-27 00:00";"0,000";"11,11";"5,000";"14,72";"2,000"
"2024-01-27 01:00";"0,000";"11,24";"5,000";"12,57";"1,000"
"2024-01-27 02:00";"0,000";"11,35";"4,8";"11,93";"0,1"
"2024-01-27 03:00";"0,000";"11,02";"4,7";"12,05";"-0,5"
"2024-01-27 04:00";"0,000";"11,24";"4,4";"12,13";"-1,1"
"2024-01-27 05:00";"0,000";"11,05";"4,2";"12,31";"-1,4"
"2024-01-27 06:00";"0,000";"11,63";"4,1";"12,34";"-1,8"
"2024-01-27 07:00";"0,000";"12,27";"3,6";"15,53";"-2,6"
"2024-01-27 08:00";"0,000";"12,5";"3,6";"14,14";"-2,7"
"2024-01-27 09:00";"0,000";"11,76";"3,7";"12,67";"-1,9"
"2024-01-27 10:00";"0,000";"6,52";"4,5";"15,37";"-0,6"
"2024-01-27 11:00";"0,000";"7,45";"5,3";"0,35";"0,6"
"2024-01-27 12:00";"0,000";"8,43";"5,6";"0,3";"1,6"
"2024-01-27 13:00";"0,000";"11,2";"5,7";"0,81";"2,2"
"2024-01-27 14:00";"0,000";"23,61";"5,8";"8,45";"2,1"
"2024-01-27 15:00";"0,000";"17,57";"5,3";"14,36";"1,8"
"2024-01-27 16:00";"0,000";"19,7";"5,000";"13,1";"0,6"
"2024-01-27 17:00";"0,000";"23,81";"5,1";"25,81";"-0,5"
"2024-01-27 18:00";"0,000";"13,88";"5,000";"14,74";"-1,9"
"2024-01-27 19:00";"0,000";"9,76";"4,8";"19,88";"-2,8"
"2024-01-27 20:00";"0,000";"8,69";"4,4";"14,68";"-3,4"
"2024-01-27 21:00";"0,000";"11,65";"4,8";"11,87";"-3,9"
"2024-01-27 22:00";"0,000";"11,3";"4,7";"12,53";"-4,2"
"2024-01-27 23:00";"0,000";"11,33";"4,1";"14,38";"-4,8"
"2024-01-28 00:00";"0,000";"11,51";"3,7";"13,74";"-4,7"
"2024-01-28 01:00";"0,000";"11,000";"3,1";"12,98";"-5,000"
"2024-01-28 02:00";"0,000";"11,66";"2,6";"12,4";"-4,7"
"2024-01-28 03:00";"0,000";"11,34";"2,3";"15,26";"-4,8"
"2024-01-28 04:00";"0,000";"11,86";"2,2";"16,51";"-5,1"
"2024-01-28 05:00";"0,000";"11,31";"2,000";"16,3";"-4,3"
"2024-01-28 06:00";"0,000";"11,76";"1,9";"16,51";"-3,7"
"2024-01-28 07:00";"0,000";"11,36";"1,5";"17,22";"-2,5"
"2024-01-28 08:00";"0,000";"13,38";"1,7";"17,92";"-1,6"
"2024-01-28 09:00";"0,000";"13,03";"2,5";"20,28";"-0,6"
"2024-01-28 10:00";"0,000";"15,85";"3,000";"10,79";"-0,1"
"2024-01-28 11:00";"0,000";"6,51";"3,3";"11,73";"0,2"
"2024-01-28 12:00";"4,28";"0,23";"4,4";"7,73";"0,9"
"2024-01-28 13:00";"4,14";"0,23";"5,3";"6,54";"1,2"
"2024-01-28 14:00";"3,07";"0,15";"5,7";"9,65";"1,1"
"2024-01-28 15:00";"0,01";"7,11";"4,2";"12,04";"1,4"
"2024-01-28 16:00";"0,000";"18,64";"3,000";"9,55";"1,2"
"2024-01-28 17:00";"0,000";"30,23";"2,4";"10,06";"0,9"
"2024-01-28 18:00";"0,000";"29,87";"2,3";"11,14";"0,1"
"2024-01-28 19:00";"0,000";"19,06";"2,8";"20,45";"0,1"
"2024-01-28 20:00";"0,000";"28,52";"3,4";"25,23";"0,3"
"2024-01-28 21:00";"0,000";"15,46";"3,6";"18,47";"1,1"
"2024-01-28 22:00";"0,000";"15,29";"3,8";"19,19";"2,000"
"2024-01-28 23:00";"0,000";"15,22";"3,8";"15,27";"2,000"
"2024-01-29 00:00";"0,000";"15,21";"3,6";"13,25";"1,7"
"2024-01-29 01:00";"0,000";"15,15";"3,7";"11,84";"1,9"
"2024-01-29 02:00";"0,000";"14,73";"3,9";"9,99";"2,4"
"2024-01-29 03:00";"0,000";"15,33";"3,5";"8,3";"2,6"
"2024-01-29 04:00";"0,000";"14,9";"3,3";"10,08";"2,7"
"2024-01-29 05:00";"0,000";"15,64";"2,9";"10,71";"2,4"
"2024-01-29 06:00";"0,000";"14,63";"2,7";"10,69";"2,3"
"2024-01-29 07:00";"0,000";"13,73";"2,4";"11,47";"2,6"
"2024-01-29 08:00";"0,000";"16,46";"2,2";"15,31";"2,4"
"2024-01-29 09:00";"0,000";"28,46";"3,4";"16,34";"2,7"
"2024-01-29 10:00";"0,000";"19,96";"5,000";"10,75";"3,000"
"2024-01-29 11:00";"0,61";"7,66";"6,1";"13,21";"3,2"
"2024-01-29 12:00";"0,94";"6,75";"6,5";"13,57";"3,7"
"2024-01-29 13:00";"1,000";"5,37";"6,8";"11,84";"3,7"
"2024-01-29 14:00";"2,13";"2,94";"6,6";"19,34";"3,8"
"2024-01-29 15:00";"0,04";"7,13";"5,6";"22,31";"4,3"
"2024-01-29 16:00";"0,000";"10,72";"4,3";"21,89";"4,8"
"2024-01-29 17:00";"0,000";"22,35";"3,1";"23,14";"4,8"
"2024-01-29 18:00";"0,000";"17,61";"2,6";"13,6";"4,000"
"2024-01-29 19:00";"0,000";"16,55";"2,7";"18,99";"3,9"
"2024-01-29 20:00";"0,000";"19,92";"2,6";"13,36";"4,2"
"2024-01-29 21:00";"0,000";"19,8";"2,1";"20,24";"4,3"
"2024-01-29 22:00";"0,000";"19,43";"1,9";"14,54";"3,8"
"2024-01-29 23:00";"0,000";"14,88";"2,1";"13,8";"3,8"
"2024-01-30 00:00";"0,000";"11,25";"1,7";"12,19";"2,7"
"2024-01-30 01:00";"0,000";"11,37";"1,9";"10,7";"1,7"
"2024-01-30 02:00";"0,000";"11,64";"2,4";"10,16";"1,8"
"2024-01-30 03:00";"0,000";"10,54";"2,4";"10,69";"3,9"
"2024-01-30 04:00";"0,000";"8,28";"2,000";"10,24";"4,1"
"2024-01-30 05:00";"0,000";"8,07";"1,9";"10,54";"3,7"
"2024-01-30 06:00";"0,000";"8,64";"1,9";"11,04";"3,9"
"2024-01-30 07:00";"0,000";"10,61";"1,7";"12,98";"3,6"
"2024-01-30 08:00";"0,000";"12,13";"1,5";"11,66";"4,000"
"2024-01-30 09:00";"0,000";"26,89";"1,3";"16,9";"4,2"
"2024-01-30 10:00";"0,000";"22,72";"1,2";"17,84";"4,3"
"2024-01-30 11:00";"0,000";"13,96";"1,5";"6,03";"4,4"
"2024-01-30 12:00";"0,000";"19,32";"1,6";"4,78";"4,7"
"2024-01-30 13:00";"0,000";"18,03";"2,000";"2,59";"4,9"
"2024-01-30 14:00";"0,000";"15,75";"2,1";"5,11";"5,1"
"2024-01-30 15:00";"0,000";"18,55";"1,7";"9,82";"5,4"
"2024-01-30 16:00";"0,000";"27,98";"1,1";"19,66";"4,9"
"2024-01-30 17:00";"0,000";"20,82";"2,3";"11,13";"4,7"
"2024-01-30 18:00";"0,000";"19,36";"3,7";"8,68";"4,5"
"2024-01-30 19:00";"0,000";"29,05";"4,6";"9,33";"4,2"
"2024-01-30 20:00";"0,000";"37,01";"4,8";"17,41";"4,1"
"2024-01-30 21:00";"0,000";"29,71";"5,8";"20,26";"3,8"
"2024-01-30 22:00";"0,000";"16,86";"6,4";"17,64";"3,4"
